,rank,title,total ratings,installs,average rating,growth (30 days),growth (60 days),price,category,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings
1016,91,LINE PokoPoko - Play with POKOTA! Free puzzler!,414626,10000000,3,0.7,1.3,0.0,PUZZLE,158839,88968,76250,27016,63551
1017,92,Blockudoku® - Block Puzzle Game,414430,10000000,4,3.0,4.9,0.0,PUZZLE,272911,80283,31266,8726,21241
1018,93,Rescue Cut - Rope Puzzle,407062,100000000,4,1862.1,4.5,0.0,PUZZLE,273664,36549,24461,17968,54418
1019,94,DOP 2: Delete One Part,403195,50000000,4,10.1,26.0,0.0,PUZZLE,266695,39854,21493,15180,59970
1020,95,Block Puzzle & Conquer,402599,10000000,4,0.0,0.0,0.0,PUZZLE,262234,91540,27186,6527,15110
1021,96,Antistress - relaxation toys,398873,50000000,4,5.6,11.5,0.0,PUZZLE,296810,44152,20472,10052,27385
1022,97,Cut the Rope FULL FREE,390519,100000000,4,0.0,0.1,0.0,PUZZLE,304567,48911,16267,5635,15137
1023,98,Color Fill 3D,384115,100000000,4,4.8,11.5,0.0,PUZZLE,251975,39025,32327,17572,43213
1024,99,디즈니 틀린그림찾기,383236,1000000,4,0.0,0.0,0.0,PUZZLE,232374,93919,40506,5918,10516
1025,100,Who Is The Killer? Episode I,377015,5000000,4,0.2,0.4,0.0,PUZZLE,235595,67597,41877,12829,19115
1026,1,Hill Climb Racing,10188038,500000000,4,0.4,0.8,0.0,RACING,7148370,982941,607603,338715,1110407
1027,2,Traffic Rider,7580227,100000000,4,0.5,1.0,0.0,RACING,5426819,833452,446764,212143,661046
1028,3,Traffic Racer,6062833,100000000,4,0.3,0.5,0.0,RACING,4580870,581388,308448,145729,446396
1029,4,Dr. Driving,6062304,100000000,4,0.5,1.0,0.0,RACING,4307671,494396,337684,213487,709064
1030,5,Need for Speed™ No Limits,4507290,100000000,4,0.6,1.2,0.0,RACING,2976966,514643,268717,148109,598854
1031,6,CSR Racing 2 – Free Car Racing Game,4476329,10000000,4,0.5,0.9,0.0,RACING,3458236,578619,178927,70721,189823
1032,7,Angry Birds Go!,3870456,100000000,4,476.9,0.0,0.0,RACING,2753918,362720,224963,101659,427194
1033,8,Extreme Car Driving Simulator,3612756,100000000,4,1.7,3.7,0.0,RACING,2691153,285485,166427,102619,367068
1034,9,Bike Race Free - Top Motorcycle Racing Games,2962468,100000000,4,0.3,0.6,0.0,RACING,2026065,303481,185693,93766,353461
1035,10,CSR Racing,2490517,50000000,4,0.0,0.0,0.0,RACING,1948115,240253,105455,35448,161244
1036,11,Fun Race 3D,2221285,100000000,4,2.1,5.2,0.0,RACING,1465135,236017,175065,95923,249142
1037,12,Beach Buggy Racing,2178512,100000000,4,1.1,2.2,0.0,RACING,1657717,195050,96043,49967,179732
1038,13,Asphalt 9: Legends,2098500,50000000,4,1.6,3.9,0.0,RACING,1605688,206562,85294,41374,159579
1039,14,Fast Racing 3D,1848375,100000000,4,0.0,0.1,0.0,RACING,1329863,205301,132256,43679,137274
1040,15,Earn to Die 2,1781295,100000000,4,0.4,0.8,0.0,RACING,1265382,217366,109868,48019,140658
1041,16,Asphalt Nitro,1618815,50000000,4,0.6,1.3,0.0,RACING,1155090,182406,92136,41613,147567
1042,17,City Racing 3D,1555939,50000000,4,0.1,0.1,0.0,RACING,1139740,156099,102803,35354,121941
1043,18,Nitro Nation Drag & Drift Car Racing,1516846,10000000,4,0.4,1.0,0.0,RACING,1152122,186491,65330,26060,86840
1044,19,Racing Fever,1471540,50000000,4,0.0,0.1,0.0,RACING,1103560,147780,89499,34002,96697
1045,20,Drive Ahead!,1463492,50000000,4,0.9,1.8,0.0,RACING,1021504,128346,80074,47703,185862
1046,21,Street Racing 3D,1446238,100000000,4,1.7,3.4,0.0,RACING,1019029,156704,82624,42277,145602
1047,22,Drift Max Pro - Car Drifting Game with Racing Cars,1415418,50000000,4,1.7,3.9,0.0,RACING,1121337,131782,63322,26528,72448
1048,23,Driving School 2016,1364891,50000000,4,0.3,0.6,0.0,RACING,987702,138417,74068,34247,130454
1049,24,Racing in Car,1297337,50000000,4,0.1,0.1,0.0,RACING,882650,139848,108195,37861,128780
1050,25,Drift هجولة,1219865,10000000,4,0.9,2.0,0.0,RACING,977765,57490,37557,29620,117431
1051,26,Trials Frontier,1119800,10000000,4,0.1,0.1,0.0,RACING,766370,143156,72043,32718,105511
1052,27,Bike Racing 3D,1109569,100000000,4,0.3,0.6,0.0,RACING,742944,103484,76033,43585,143520
1053,28,CarX Drift Racing,1100694,10000000,4,0.2,0.5,0.0,RACING,852081,98112,45985,22363,82151
1054,29,"Asphalt 8 Racing Game - Drive, Drift at Real Speed",924106,100000000,4,0.0,0.1,0.0,RACING,730045,75692,31616,15958,70792
1055,30,CSR Classics,899964,10000000,4,0.0,0.1,0.0,RACING,697561,102310,38678,12966,48447
1056,31,BMX Boy,895239,100000000,4,0.2,0.3,0.0,RACING,654777,72957,50728,25429,91346
1057,32,Racing Moto,883713,100000000,4,0.4,0.7,0.0,RACING,608166,77193,53756,31658,112937
1058,33,Real Bike Racing,851386,100000000,4,2.8,6.1,0.0,RACING,571641,72556,52594,32840,121752
1059,34,Turbo Stars - Rival Racing,849317,50000000,4,2.0,4.4,0.0,RACING,648879,74627,40777,19697,65335
1060,35,Top Speed: Drag & Fast Racing,847739,10000000,4,0.4,0.8,0.0,RACING,679415,70848,31619,14431,51423
1061,36,CarX Highway Racing,780720,10000000,4,3.5,7.1,0.0,RACING,606816,109933,25613,9960,28395
1062,37,Trial Xtreme 4: Extreme Bike Racing Champions,735549,50000000,4,0.1,0.3,0.0,RACING,460052,86095,52656,28914,107829
1063,38,Dr. Parking 4,725551,100000000,4,0.7,1.4,0.0,RACING,496433,68326,45697,27638,87455
1064,39,Racing in Car 2,724219,100000000,4,2.6,5.4,0.0,RACING,475029,61493,45462,32518,109714
1065,40,Drag Racing,713034,100000000,4,0.0,0.0,0.0,RACING,522787,91183,38976,16107,43979
1066,41,Moto Rider GO: Highway Traffic,707004,100000000,4,1.1,1.8,0.0,RACING,482641,95941,40848,21087,66484
1067,42,Uphill Rush Water Park Racing,699303,100000000,4,0.5,1.1,0.0,RACING,489279,54309,38758,26555,90399
1068,43,Asphalt Xtreme: Rally Racing,682124,10000000,4,0.3,0.6,0.0,RACING,453061,80544,39897,20677,87942
1069,44,Turbo Driving Racing 3D,654903,50000000,4,0.8,1.6,0.0,RACING,461668,51409,36192,23100,82532
1070,45,Driving School 2017,635669,10000000,4,0.4,0.9,0.0,RACING,460158,67101,32671,16480,59256
1071,46,City Racing Lite,630972,10000000,4,2577.7,0.1,0.0,RACING,481202,56421,42201,12617,38529
1072,47,MotoGP Racing '20,619717,10000000,4,0.8,1.6,0.0,RACING,401585,96573,51712,19328,50516
1073,48,Earn to Die Lite,611439,10000000,4,0.1,0.3,0.0,RACING,434421,43582,29734,17096,86604
1074,49,Garena Speed Drifters,577754,10000000,4,0.5,1.2,0.0,RACING,376407,52922,35205,20118,93100
1075,50,Rally Racer Dirt,577204,50000000,4,0.1,0.3,0.0,RACING,394695,73535,38827,17438,52706
1076,51,F1 Clash,559157,5000000,4,4.8,10.1,0.0,RACING,316445,126788,52399,16657,46866
1077,52,Rally Fury - Extreme Racing,558462,50000000,4,4.4,10.1,0.0,RACING,409899,59875,29768,13972,44946
1078,53,Racing Fever: Moto,549630,50000000,4,1.2,6004.4,0.0,RACING,393808,49832,30694,18239,57054
1079,54,Real Drift Car Racing Lite,513359,10000000,4,0.1,0.2,0.0,RACING,381134,53191,30260,10921,37851
1080,55,MadOut2 BigCityOnline,508166,10000000,4,3.8,8.3,0.0,RACING,347602,56038,29117,15751,59656
1081,56,Ultimate Car Driving Simulator,503879,50000000,4,2.2,4.8,0.0,RACING,353448,45177,27142,16616,61494
1082,57,Crazy for Speed,466732,10000000,4,1911.2,0.7,0.0,RACING,336061,39673,28533,15418,47044
1083,58,Mad Skills Motocross 2,464730,10000000,4,0.2,0.4,0.0,RACING,319470,50982,29079,14405,50792
1084,59,Real City Car Driver,445846,50000000,3,0.4,0.9,0.0,RACING,285166,27715,26917,17393,88652
1085,60,Highway Rider Motorcycle Racer,430550,10000000,4,0.1,0.1,0.0,RACING,307739,37469,23631,10253,51456
1086,61,Blocky Roads,426246,10000000,4,0.0,0.1,0.0,RACING,318741,42714,23542,8562,32684
1087,62,Road Riot,423514,10000000,4,0.1,0.1,0.0,RACING,344341,24227,18914,8328,27702
1088,63,Crash of Cars,419851,10000000,4,0.5,1.2,0.0,RACING,290888,48697,26055,13626,40581
1089,64,Beach Buggy Racing 2,414528,10000000,4,2.9,6.1,0.0,RACING,299949,40563,19993,11806,42214
1090,65,Real Racing 3,412241,10000000,4,0.2,0.5,0.0,RACING,293823,54620,19629,10774,33392
1091,66,SUP Multiplayer Racing,407995,10000000,4,1.0,2.2,0.0,RACING,292915,34591,21351,12771,46364
1092,67,KartRider Rush+,388123,10000000,3,2.1,3.6,0.0,RACING,239417,39274,26384,14498,68548
1093,68,Hill Climb Racing 2,386128,100000000,4,0.2,0.4,0.0,RACING,271644,62888,20719,7568,23306
1094,69,Boomerang Make and Race - Scooby-Doo Racing Game,380849,50000000,4,0.4,1.0,0.0,RACING,279496,26949,18355,13010,43037
1095,70,Moto X3M Bike Race Game,365649,50000000,4,3.0,6.2,0.0,RACING,274639,29909,17419,10119,33559
1096,71,Offroad Legends - Monster Truck Trials,350249,10000000,4,0.0,0.1,0.0,RACING,245205,41967,25508,10219,27348
1097,72,Traffic Tour,349416,50000000,4,1.7,3.7,0.0,RACING,231141,28660,20999,12988,55625
1098,73,Dubai Drift 2,337837,10000000,4,0.1,0.1,0.0,RACING,252463,22906,15694,7422,39350
1099,74,Moto Wheelie,334069,5000000,4,0.1,0.1,0.0,RACING,281200,18440,11203,5233,17991
1100,75,Mountain Climb 4x4 : Offroad Car Drive,330803,50000000,4,1702.5,1.0,0.0,RACING,221973,28431,18870,14015,47511
1101,76,CarX Drift Racing 2,318474,10000000,4,4.5,9.5,0.0,RACING,247670,29860,12956,6483,21502
1102,77,Zombie Squad,315332,10000000,4,0.1,0.1,0.0,RACING,220091,34171,21601,9439,30027
1103,78,Crazy for Speed 2,312017,10000000,4,0.7,1.5,0.0,RACING,243498,24007,14244,6807,23458
1104,79,Moto Racer 3D,310589,10000000,4,1358.2,2716.5,0.0,RACING,194685,34134,34664,14257,32847
1105,80,Toy Truck Rally 3D,309939,50000000,4,0.0,0.1,0.0,RACING,229692,23871,20238,7614,28521
1106,81,Truck Driver Cargo,308362,50000000,3,12602.3,0.7,0.0,RACING,193275,23624,19047,12841,59571
1107,82,Demolition Derby 3,308175,10000000,4,4.3,8.9,0.0,RACING,250319,27125,11685,4164,14880
1108,83,Top Drives – Car Cards Racing,303913,10000000,4,1.6,3.3,0.0,RACING,231744,30895,11515,6286,23470
1109,84,Racing Limits,297540,50000000,4,1.1,2.4,0.0,RACING,211343,28447,16325,9459,31964
1110,85,🚓🚦Car Driving School Simulator 🚕🚸,294097,10000000,4,0.9,1.9,0.0,RACING,204804,38467,16732,8251,25840
1111,86,Race the Traffic,293250,50000000,4,0.1,0.1,0.0,RACING,185690,27186,24754,13961,41656
1112,87,Redline Rush: Police Chase Racing,288581,10000000,4,0.0,0.1,0.0,RACING,210942,32264,18169,8367,18836
1113,88,GT Racing 2: The Real Car Exp,285522,10000000,4,0.0,0.0,0.0,RACING,209958,33351,13914,7231,21065
1114,89,Monster Truck Destruction™,284892,10000000,4,0.2,0.4,0.0,RACING,200210,26653,16790,8834,32403
1115,90,Real Racing 3,284450,100000000,4,0.0,0.0,0.0,RACING,193903,44509,15942,8162,21931
1116,91,MMX Hill Dash,283592,10000000,4,0.1,0.3,0.0,RACING,202256,41141,15071,5659,19463
1117,92,Stickman Downhill Motocross,283127,10000000,4,0.0,0.0,0.0,RACING,205997,35802,17941,5514,17871
1118,93,MOTO LOKO HD,282063,10000000,4,0.0,0.1,0.0,RACING,196521,27353,21819,7648,28719
1119,94,Offroad Legends 2,281848,10000000,4,0.1,0.3,0.0,RACING,195324,38185,19227,7908,21201
1120,95,DATA WING,281769,5000000,4,0.3,0.5,0.0,RACING,254416,15454,4525,2037,5334
1121,96,Race the Traffic Moto,280605,10000000,4,0.0,0.0,0.0,RACING,188046,26619,24879,10609,30449
1122,97,Epic Race 3D,280243,50000000,4,2.5,7.7,0.0,RACING,185132,28854,20922,12717,32615
1123,98,Drift Max,273705,10000000,4,0.6,1.2,0.0,RACING,188833,29440,18180,8800,28450
1124,99,City Driving 3D,272721,10000000,3,0.1,0.2,0.0,RACING,138933,22589,21760,15256,74182
1125,100,Torque Burnout,271610,10000000,4,0.2,0.5,0.0,RACING,189031,25182,16212,9799,31385
1126,1,Shadow Fight 3 - RPG fighting game,3170246,100000000,4,1.2,2.6,0.0,ROLE PLAYING,2243868,353334,177840,84957,310244
1127,2,AFK Arena,3126336,10000000,4,1.0,2.2,0.0,ROLE PLAYING,2238968,619905,158568,31102,77791
1128,3,Avakin Life - 3D Virtual World,3105550,50000000,4,1.0,2.2,0.0,ROLE PLAYING,2198832,316726,170928,91523,327539
1129,4,Flight Pilot Simulator 3D Free,2651253,100000000,4,965.5,0.9,0.0,ROLE PLAYING,1680842,413154,208205,85294,263756
1130,5,Angry Birds Epic RPG,2650536,10000000,4,310.2,0.0,0.0,ROLE PLAYING,2095096,255252,104890,41878,153418
1131,6,Eternium,2374967,10000000,4,0.5,1.1,0.0,ROLE PLAYING,2064105,201653,57358,16101,35746
1132,7,Star Wars™: Galaxy of Heroes,1710440,50000000,4,0.3,0.6,0.0,ROLE PLAYING,1087749,274134,110300,55130,183125
1133,8,몬스터 길들이기,1493476,10000000,4,0.0,0.1,0.0,ROLE PLAYING,916890,183806,125740,58046,208992
1134,9,Darkness Rises,1475764,10000000,4,0.5,1.1,0.0,ROLE PLAYING,1086953,195959,71146,29100,92603
1135,10,Hustle Castle: Medieval games in the kingdom,1424463,10000000,4,0.3,0.7,0.0,ROLE PLAYING,956315,167107,59800,39531,201708
1136,11,RAID: Shadow Legends,1363701,10000000,4,1.9,3.9,0.0,ROLE PLAYING,919549,170753,64585,40706,168105
1137,12,Tap Titans,1344784,10000000,4,0.0,0.0,0.0,ROLE PLAYING,1206706,67528,25703,9641,35204
1138,13,Hero Wars – Hero Fantasy Multiplayer Battles,1311495,50000000,4,4.7,10.6,0.0,ROLE PLAYING,1036086,107619,27019,15790,124979
1139,14,MovieStarPlanet,1193550,10000000,3,0.0,0.1,0.0,ROLE PLAYING,647071,155738,105157,55935,229646
1140,15,Magic Rush: Heroes,1130195,10000000,4,0.0,0.1,0.0,ROLE PLAYING,818101,125808,56193,24736,105355
1141,16,세븐나이츠,937102,10000000,3,17025.0,0.1,0.0,ROLE PLAYING,528121,88140,76690,38540,205610
1142,17,Idle Heroes,914423,10000000,4,1.1,2.1,0.0,ROLE PLAYING,724371,77956,31174,14878,66041
1143,18,RPG Toram Online - MMORPG,910412,10000000,4,805.0,1.9,0.0,ROLE PLAYING,670148,130534,48808,15731,45189
1144,19,Shakes and Fidget,898630,5000000,4,0.5,1.1,0.0,ROLE PLAYING,695406,145860,32061,8424,16877
1145,20,Tap Titans 2: Heroes Attack Titans. Clicker on!,887982,10000000,4,1.0,2.3,0.0,ROLE PLAYING,696871,118164,38208,9681,25056
1146,21,Kritika: The White Knights,880376,10000000,4,718.4,0.1,0.0,ROLE PLAYING,614909,107710,53285,23653,80817
1147,22,FINAL FANTASY BRAVE EXVIUS,825827,10000000,4,0.2,0.3,0.0,ROLE PLAYING,527674,133134,51983,25372,87661
1148,23,Dungeon Hunter 5 – Action RPG,765525,10000000,3,0.1,0.2,0.0,ROLE PLAYING,453136,95928,54217,30073,132169
1149,24,The Wolf,758951,10000000,4,1.9,3.4,0.0,ROLE PLAYING,567469,91326,36052,16252,47850
1150,25,Brave Frontier,732372,10000000,4,0.0,0.1,0.0,ROLE PLAYING,518719,100269,41029,18510,53842
1151,26,Identity V,705186,10000000,4,1.1,2.6,0.0,ROLE PLAYING,454148,86399,47648,25101,91887
1152,27,ONE PIECE TREASURE CRUISE,687214,10000000,4,0.9,2.1,0.0,ROLE PLAYING,499705,95877,32128,12298,47204
1153,28,Super Stylist - Makeover & Style Fashion Guru,667980,50000000,4,4.1,8.2,0.0,ROLE PLAYING,460506,85901,42462,21843,57264
1154,29,School of Dragons,666442,10000000,4,0.4,1.0,0.0,ROLE PLAYING,444291,75196,44462,23315,79175
1155,30,Mobile Legends: Adventure,644802,10000000,4,2.8,6.2,0.0,ROLE PLAYING,513670,65317,20016,8845,36952
1156,31,International Fashion Stylist - Dress Up Games,632926,10000000,4,2.4,5.1,0.0,ROLE PLAYING,453861,77554,38017,16740,46752
1157,32,Battle Camp - Monster Catching,612572,10000000,4,0.0,0.0,0.0,ROLE PLAYING,412770,54959,36609,16832,91399
1158,33,My Candy Love - Episode / Otome game,597411,10000000,4,0.5,0.8,0.0,ROLE PLAYING,369440,84434,46630,23095,73810
1159,34,"Day R Survival – Apocalypse, Lone Survivor and RPG",594700,10000000,4,0.8,1.7,0.0,ROLE PLAYING,450467,74953,23915,12207,33155
1160,35,Don't get fired!,572359,5000000,4,1.0,2.0,0.0,ROLE PLAYING,382074,94649,39645,14670,41319
1161,36,LifeAfter,569162,10000000,3,1.4,3.4,0.0,ROLE PLAYING,368097,37701,30963,21455,110945
1162,37,Inotia 4,558013,5000000,4,0.1,0.1,0.0,ROLE PLAYING,395714,92102,34423,9208,26564
1163,38,Dragon Village,556175,5000000,4,0.1,0.2,0.0,ROLE PLAYING,407087,51168,33739,13251,50928
1164,39,MARVEL Strike Force - Squad RPG,553833,10000000,3,1.6,3.3,0.0,ROLE PLAYING,281401,76022,42302,49578,104528
1165,40,Game of Sultans,547967,10000000,4,4.9,8.5,0.0,ROLE PLAYING,378419,75961,30792,13367,49425
1166,41,Sky: Children of the Light,538673,10000000,4,4.4,9.4,0.0,ROLE PLAYING,438556,47143,16802,7679,28491
1167,42,Age of Warring Empire,524462,10000000,4,0.0,0.0,0.0,ROLE PLAYING,345143,79079,36211,14372,49655
1168,43,레이븐 : LEGION,518434,5000000,4,0.0,0.2,0.0,ROLE PLAYING,324117,79581,37928,14686,62119
1169,44,Crusaders Quest,516540,5000000,4,0.1,0.1,0.0,ROLE PLAYING,394331,59201,21524,8270,33211
1170,45,Galaxy Legend - Cosmic Conquest Sci-Fi Game,514023,10000000,4,0.0,0.0,0.0,ROLE PLAYING,316918,65188,37865,15150,78899
1171,46,"My Bakery Empire - Bake, Decorate & Serve Cakes",513522,100000000,4,2.3,5.0,0.0,ROLE PLAYING,361164,40462,27413,18348,66132
1172,47,Heroes Charge,504968,10000000,4,0.6,1.6,0.0,ROLE PLAYING,439888,10359,8749,6339,39629
1173,48,Operate Now: Hospital - Surgery Simulator Game,503826,50000000,3,0.4,0.8,0.0,ROLE PLAYING,289263,38358,35005,28656,112541
1174,49,School of Chaos Online MMORPG,503643,10000000,4,0.2,0.5,0.0,ROLE PLAYING,335781,35856,25781,18113,88109
1175,50,Ninja Turtles: Legends,494101,10000000,4,1.0,1.9,0.0,ROLE PLAYING,368890,45042,22761,12633,44773
1176,51,Grim Soul: Dark Fantasy Survival,490756,10000000,4,1.8,4.4,0.0,ROLE PLAYING,337466,79331,29799,12802,31356
1177,52,The Seven Deadly Sins: Grand Cross,487726,10000000,4,2.5,6.5,0.0,ROLE PLAYING,332747,53409,25678,14273,61616
1178,53,Order & Chaos Online 3D MMORPG,474469,5000000,4,0.0,0.0,0.0,ROLE PLAYING,321723,49520,26088,13438,63697
1179,54,Angry Birds Evolution 2021,467209,10000000,4,0.2,0.4,0.0,ROLE PLAYING,317412,59037,28604,14791,47363
1180,55,King's Throne: Game of Conquest,464201,1000000,4,5.0,9.0,0.0,ROLE PLAYING,259353,118989,61879,10613,13364
1181,56,AVABEL ONLINE [Action MMORPG],463791,10000000,4,0.2,0.3,0.0,ROLE PLAYING,263061,79102,55812,17289,48525
1182,57,Seven Knights,459149,10000000,4,0.0,0.1,0.0,ROLE PLAYING,316149,44853,25447,15270,57427
1183,58,Shadow Fight Arena — PvP Fighting game,433067,5000000,4,18.2,32.4,0.0,ROLE PLAYING,350218,32714,13508,7151,29474
1184,59,ONE PIECE トレジャークルーズ,423249,1000000,4,0.6,0.9,0.0,ROLE PLAYING,238516,97107,57024,11426,19174
1185,60,Monster High™ Beauty Shop: Fangtastic Fashion Game,418992,10000000,4,2.1,4.4,0.0,ROLE PLAYING,285038,47406,26709,15312,44525
1186,61,Magic Rampage,414159,10000000,4,1.5,3.2,0.0,ROLE PLAYING,338835,41096,13688,5042,15496
1187,62,Summoners War,413804,50000000,4,0.2,0.1,0.0,ROLE PLAYING,284653,55093,21603,11546,40907
1188,63,Vampire's Fall: Origins RPG,409319,5000000,4,2.5,4.9,0.0,ROLE PLAYING,307543,66903,17200,5137,12533
1189,64,Monster Super League,406697,5000000,4,0.3,0.7,0.0,ROLE PLAYING,288242,61345,21730,8612,26766
1190,65,Arcane Legends MMO-Action RPG,398449,10000000,4,0.0,0.0,0.0,ROLE PLAYING,272495,43944,26106,11438,44464
1191,66,Age of Magic: Turn-Based Magic RPG & Strategy Game,395402,5000000,4,0.7,1.5,0.0,ROLE PLAYING,289124,43996,17756,9241,35283
1192,67,Pokémon Masters EX,393787,10000000,4,1.5,3.3,0.0,ROLE PLAYING,259564,52468,24049,11536,46167
1193,68,BLOCK STORY,393183,10000000,4,0.1,0.1,0.0,ROLE PLAYING,284293,47015,22967,9199,29707
1194,69,Questland: Turn Based RPG,386821,5000000,4,3.3,6.0,0.0,ROLE PLAYING,334309,31876,8338,3281,9016
1195,70,Pocket Troops: Strategy RPG,382714,10000000,4,0.0,0.1,0.0,ROLE PLAYING,270191,47911,18236,9425,36949
1196,71,ZENONIA® 5,380907,10000000,4,0.1,0.0,0.0,ROLE PLAYING,266068,49217,22446,8261,34913
1197,72,WWE Champions 2021,373793,10000000,3,0.3,0.7,0.0,ROLE PLAYING,215662,37106,26813,17118,77092
1198,73,Heroes of Camelot,371730,5000000,4,0.0,0.0,0.0,ROLE PLAYING,227672,52313,24459,13912,53372
1199,74,Assassin's Creed Rebellion: Adventure RPG,371644,5000000,4,0.3,0.7,0.0,ROLE PLAYING,239729,60883,26866,13154,31009
1200,75,Black Desert Mobile,368592,10000000,4,1.1,2.3,0.0,ROLE PLAYING,237377,44513,23085,13663,49952
1201,76,Guardian Hunter: SuperBrawlRPG [Online],366341,1000000,4,0.0,0.0,0.0,ROLE PLAYING,249430,55784,25086,9129,26910
1202,77,Guardian Tales,364398,1000000,4,5.3,10.4,0.0,ROLE PLAYING,301336,35050,10864,4773,12372
1203,78,Postknight,362652,5000000,4,1.1,2.2,0.0,ROLE PLAYING,305733,35318,11138,3945,6515
1204,79,Fashion Empire - Dressup Boutique Sim,361987,10000000,3,0.4,0.7,0.0,ROLE PLAYING,229584,33544,22596,15280,60981
1205,80,ملكة الموضة | لعبة قصص و تمثيل,358237,5000000,4,7.1,16.5,0.0,ROLE PLAYING,314420,16260,7209,4146,16201
1206,81,Time Princess,357910,5000000,4,8.5,20.8,0.0,ROLE PLAYING,295735,34364,16188,4354,7266
1207,82,MARVEL Puzzle Quest: Join the Super Hero Battle!,351850,10000000,4,0.3,0.6,0.0,ROLE PLAYING,221235,57641,24241,12944,35787
1208,83,Ragnarok M: Eternal Love,340801,5000000,4,1.3,2.8,0.0,ROLE PLAYING,259507,39684,15411,4777,21419
1209,84,Cat Runner: Decorate Home,334232,100000000,4,5.4,10.8,0.0,ROLE PLAYING,233444,25663,16683,13001,45439
1210,85,Cookie Run: Kingdom - Kingdom Builder & Battle RPG,332270,5000000,4,8.8,28.9,0.0,ROLE PLAYING,248965,33709,15915,6697,26981
1211,86,Wolvesville - Werewolf Online,328319,10000000,4,1.7,3.3,0.0,ROLE PLAYING,239892,45313,15416,5865,21830
1212,87,Ice Skating Ballerina - Dance Challenge Arena,327986,10000000,4,0.3,0.7,0.0,ROLE PLAYING,217841,36644,22216,12391,38891
1213,88,Hotel Hideaway: Virtual World,324192,5000000,4,2.2,4.9,0.0,ROLE PLAYING,235330,29057,16734,9420,33648
1214,89,Guild of Heroes: Magic RPG | Wizard game,320930,5000000,4,0.7,1.3,0.0,ROLE PLAYING,256626,25415,10304,6376,22207
1215,90,Era of Celestials,317023,10000000,4,0.1,0.2,0.0,ROLE PLAYING,217629,30073,17135,10530,41653
1216,91,Decisions－Interactive Role Playing Love Story Game,313301,10000000,4,2.4,5.2,0.0,ROLE PLAYING,204972,37865,25592,12761,32108
1217,92,Evertale,311126,1000000,4,725.3,5.1,0.99,ROLE PLAYING,222761,32884,15877,9298,30304
1218,93,Nonstop Knight - Offline Idle RPG Clicker,302340,5000000,4,0.1,0.1,0.0,ROLE PLAYING,214245,39705,19137,8414,20836
1219,94,리니지2 레볼루션,300651,5000000,3,0.0,0.0,0.0,ROLE PLAYING,159232,45041,29484,12679,54213
1220,95,FINAL FANTASY Record Keeper,297438,1000000,4,0.0,0.0,0.0,ROLE PLAYING,139743,90255,40327,10029,17082
1221,96,剣と魔法のログレス いにしえの女神-本格MMO・RPG,293945,1000000,3,0.1,0.2,0.0,ROLE PLAYING,146469,58422,50871,12202,25978
1222,97,Game of Thrones: Conquest ™ - Strategy Game,284337,10000000,4,311.5,1.4,0.0,ROLE PLAYING,185851,22546,15187,11038,49712
1223,98,Lineage2 Revolution,281603,5000000,3,0.1,0.2,0.0,ROLE PLAYING,176808,25306,16764,9471,53251
1224,99,원피스 트레저 크루즈,281148,1000000,4,0.0,0.0,0.0,ROLE PLAYING,208788,37624,15607,3864,15262
1225,100,Roller Skating Girls - Dance on Wheels,280566,10000000,4,1.3,2.9,0.0,ROLE PLAYING,199651,24809,14347,9953,31803
1226,1,The Sims FreePlay,5541105,100000000,4,0.2,0.4,0.0,SIMULATION,3457057,660545,377283,215335,830882
1227,2,SimCity BuildIt,5213933,100000000,4,0.2,0.4,0.0,SIMULATION,3484074,871560,349321,144772,364203
1228,3,Episode - Choose Your Story,3622549,100000000,4,1.1,2.3,0.0,SIMULATION,2310125,623432,309451,110606,268932
1229,4,Plague Inc.,3519405,100000000,4,0.4,0.9,0.0,SIMULATION,2613482,492087,188184,62933,162717
1230,5,Fallout Shelter,3420152,10000000,4,0.3,0.5,0.0,SIMULATION,2526660,558262,157102,54319,123807
1231,6,Dragon Mania Legends,2763325,50000000,4,1208.1,1.3,0.0,SIMULATION,2087931,284544,127895,62539,200412
1232,7,The Tribez: Build a Village,2233572,10000000,4,0.2,0.4,0.0,SIMULATION,1444449,444807,212428,52454,79432
1233,8,Bus Simulator Indonesia,1917203,50000000,4,2.6,5.6,0.0,SIMULATION,1469488,149675,82882,47743,167413
1234,9,Jurassic World™: The Game,1652561,50000000,4,0.8,1.7,0.0,SIMULATION,1072746,189663,106587,61626,221936
1235,10,AdVenture Capitalist: Idle Money Management,1583634,10000000,4,0.3,0.5,0.0,SIMULATION,1126714,261874,87807,28370,78865
1236,11,Bus Simulator: Original,1487303,50000000,4,0.1,0.1,0.0,SIMULATION,940898,164202,112902,56945,212354
1237,12,Dragon City Mobile,1421165,100000000,4,0.0,0.0,0.0,SIMULATION,1149212,147633,52590,18948,52780
1238,13,Choices: Stories You Play,1389243,10000000,4,0.4,0.8,0.0,SIMULATION,924315,243628,84511,40231,96556
1239,14,LINE BROWN FARM,1367006,10000000,4,0.3,0.5,0.0,SIMULATION,896829,241396,115240,30409,83131
1240,15,Fishing Clash,1353453,50000000,4,1.8,4.1,0.0,SIMULATION,1133700,105496,37830,18205,58220
1241,16,SAKURA School Simulator,1319464,10000000,4,6.7,15.7,0.0,SIMULATION,1040495,82055,43016,28773,125122
